"TransactionID";"ProductID";"CustomerID";"Date";"OrderTotal"
10775;9259;1090;2017-09-26;68
10776;9255;1065;2017-11-23;118
10777;9253;1019;2018-03-22;153
10778;9259;1009;2018-07-21;131
10779;9255;1041;2018-02-26;131
10780;9252;1015;2018-07-07;60
10781;9251;1053;2018-05-23;176
10782;9253;1059;2018-09-07;181
10783;9257;1036;2018-04-02;189
10784;9250;1030;2018-04-13;172
10785;9250;1062;2018-01-13;171
10786;9252;1083;2017-09-13;195
10787;9258;1070;2018-03-17;117
10788;9258;1069;2018-05-02;72
10789;9260;1022;2018-04-23;180
10790;9259;1080;2017-10-29;86
10791;9260;1082;2017-12-16;196
10792;9253;1026;2017-11-22;99
10793;9259;1042;2018-07-14;194
10794;9257;1071;2018-05-10;119
10795;9253;1003;2018-04-14;54
10796;9255;1077;2017-11-24;191
10797;9257;1050;2017-10-01;177
10798;9258;1013;2018-03-17;143
10799;9259;1056;2018-01-16;196
10800;9255;1041;2017-10-12;102
10801;9259;1058;2018-02-13;105
10802;9252;1014;2018-05-02;95
10803;9260;1066;2018-06-13;136
10804;9254;1030;2018-01-02;165
10805;9256;1073;2018-01-23;73
10806;9257;1030;2018-08-22;179
10807;9259;1003;2018-07-31;181
10808;9256;1011;2018-07-09;139
10809;9254;1058;2017-11-14;103
10810;9254;1082;2018-07-09;78
10811;9258;1079;2018-01-06;51
10812;9259;1084;2018-04-05;150
10813;9257;1058;2018-06-04;132
10814;9257;1083;2017-11-17;97
10815;9250;1034;2018-04-02;84
10816;9250;1062;2018-04-10;147
10817;9250;1010;2017-11-30;124
10818;9253;1032;2017-10-14;156
10819;9252;1058;2018-03-05;173
10820;9252;1002;2018-02-12;66
10821;9252;1072;2018-06-24;73
10822;9258;1082;2018-08-14;78
10823;9256;1078;2017-11-04;87
10824;9258;1077;2018-04-14;90
10825;9252;1019;2018-09-03;173
10826;9253;1041;2018-03-23;192
10827;9258;1032;2018-07-08;69
10828;9251;1070;2018-02-18;173
10829;9257;1088;2018-09-09;158
10830;9258;1033;2017-12-07;144
10831;9256;1007;2018-03-13;63
10832;9255;1069;2018-05-06;100
10833;9251;1080;2018-07-12;61
10834;9255;1013;2018-06-15;199
10835;9254;1064;2018-09-01;133
10836;9253;1089;2018-06-19;73
10837;9253;1009;2018-06-06;188
10838;9255;1051;2018-05-09;73
10839;9253;1060;2017-10-10;188
10840;9255;1034;2017-11-27;197
10841;9251;1017;2018-01-28;104
10842;9257;1072;2017-10-06;156
10843;9259;1008;2018-04-01;105
10844;9258;1039;2017-09-14;181
10845;9250;1086;2018-05-02;91
10846;9257;1038;2017-12-18;61
10847;9256;1082;2018-02-06;95
10848;9256;1008;2018-03-12;90
10849;9252;1011;2018-01-22;115
10850;9254;1090;2018-09-02;164
10851;9258;1028;2018-06-04;123
10852;9254;1016;2018-09-09;117
10853;9260;1011;2018-05-29;78
10854;9255;1084;2017-11-22;189
10855;9257;1066;2018-08-28;69
10856;9259;1067;2018-04-14;103
10857;9250;1007;2017-10-01;108
10858;9256;1030;2018-08-20;103
10859;9259;1025;2018-01-19;154
10860;9255;1033;2018-06-24;146
10861;9251;1013;2017-11-24;127
10862;9260;1042;2018-08-06;185
10863;9259;1012;2017-10-19;112
10864;9260;1073;2018-01-27;132
10865;9254;1005;2017-09-21;78
10866;9254;1034;2017-10-02;161
10867;9250;1028;2018-08-13;52
10868;9252;1065;2018-04-11;167
10869;9255;1045;2018-06-24;110
10870;9251;1045;2017-10-21;125
10871;9254;1077;2018-01-05;62
10872;9252;1076;2017-12-15;177
10873;9258;1045;2017-12-15;174
10874;9260;1065;2018-01-19;101
10875;9257;1019;2018-06-03;138
10876;9255;1037;2018-01-04;162
10877;9257;1019;2018-08-23;140
10878;9258;1090;2017-10-08;154
10879;9250;1029;2018-07-02;106
10880;9259;1004;2018-05-20;75
10881;9250;1090;2018-04-10;162
10882;9256;1046;2018-07-30;144
10883;9259;1071;2018-02-12;111
10884;9253;1039;2018-06-15;120
10885;9258;1078;2018-08-30;52
10886;9256;1038;2018-06-10;94
10887;9260;1028;2017-12-26;157
10888;9252;1081;2018-04-06;67
10889;9250;1037;2018-04-24;45
10890;9257;1020;2018-08-22;136
10891;9250;1027;2017-09-26;110
10892;9251;1009;2018-01-16;81
10893;9255;1037;2018-01-21;163
10894;9253;1058;2018-07-24;93
10895;9252;1070;2018-03-25;79
10896;9255;1079;2018-04-01;155
10897;9259;1045;2018-09-06;156
10898;9252;1078;2017-10-25;138
10899;9259;1055;2017-11-05;101
10900;9256;1050;2017-10-20;160
10901;9253;1005;2017-09-28;170
10902;9252;1017;2018-09-08;145
10903;9259;1005;2018-08-08;140
10904;9255;1082;2017-10-22;147
10905;9256;1021;2018-03-01;143
10906;9254;1058;2017-12-20;129
10907;9257;1016;2017-10-14;109
10908;9252;1008;2018-03-27;173
10909;9256;1075;2017-10-15;171
10910;9259;1009;2018-02-28;175
10911;9253;1070;2018-01-05;183
10912;9255;1079;2017-09-25;175
10913;9258;1072;2018-01-01;162
10914;9258;1009;2018-05-17;118
10915;9253;1053;2018-01-03;98
10916;9255;1077;2017-10-22;97
10917;9254;1039;2018-03-31;192
10918;9258;1029;2018-09-04;191
10919;9250;1061;2018-08-13;152
10920;9254;1056;2018-01-09;87
10921;9258;1078;2018-03-29;172
10922;9257;1044;2017-12-24;173
10923;9256;1057;2018-08-27;60
10924;9252;1052;2018-09-06;151
10925;9251;1081;2017-10-04;120
10926;9260;1049;2018-02-09;113
10927;9254;1022;2018-03-06;96
10928;9253;1031;2018-06-03;125
10929;9252;1055;2017-11-18;121
10930;9257;1036;2018-05-21;81
10931;9251;1032;2018-02-11;95
10932;9253;1065;2018-05-06;101
10933;9253;1071;2018-05-11;150
10934;9255;1007;2018-08-27;89
10935;9258;1034;2018-07-19;100
10936;9251;1050;2018-05-19;69
10937;9258;1052;2018-02-10;54
10938;9256;1030;2018-06-30;180
10939;9253;1033;2018-01-24;156
10940;9251;1080;2018-07-01;161
10941;9254;1077;2018-05-11;73
10942;9251;1049;2018-08-01;95
10943;9259;1071;2018-04-22;123
10944;9255;1019;2018-08-19;71
10945;9258;1026;2017-12-23;112
10946;9259;1021;2018-06-12;144
10947;9260;1046;2018-03-14;165
10948;9251;1007;2018-02-25;68
10949;9252;1053;2017-09-29;133
10950;9253;1070;2018-02-06;179
10951;9257;1086;2017-12-17;125
10952;9252;1010;2018-04-21;98
10953;9255;1037;2018-01-23;77
10954;9257;1053;2018-07-10;116
10955;9254;1027;2018-06-29;104
10956;9258;1078;2018-03-15;178
10957;9256;1080;2018-05-01;180
10958;9252;1085;2018-04-18;186
10959;9254;1090;2017-09-17;173
10960;9251;1079;2018-05-18;74
10961;9260;1053;2017-10-10;141
10962;9260;1068;2018-01-17;121
10963;9260;1085;2017-12-29;181
10964;9254;1046;2018-05-19;150
10965;9259;1040;2018-08-26;154
10966;9259;1062;2017-12-26;153
10967;9250;1056;2017-12-25;165
10968;9256;1008;2018-01-06;66
10969;9250;1051;2018-06-27;99
10970;9251;1047;2017-10-05;134
10971;9255;1028;2018-06-21;175
10972;9256;1083;2017-12-11;139
10973;9257;1063;2018-07-16;192
10974;9255;1055;2018-05-05;63
10975;9253;1006;2018-01-09;55
10976;9251;1075;2017-11-14;76
10977;9256;1050;2018-09-04;69
10978;9250;1069;2018-01-21;101
10979;9257;1052;2018-05-16;121
10980;9260;1028;2017-11-24;155
10981;9259;1020;2018-07-21;84
10982;9259;1024;2018-04-27;144
10983;9252;1008;2017-12-11;128
10984;9253;1056;2018-01-15;61
10985;9259;1041;2018-03-14;199
10986;9255;1088;2017-11-29;176
10987;9257;1029;2018-06-19;177
10988;9253;1050;2018-04-06;160
10989;9259;1010;2018-08-09;198
10990;9254;1021;2018-06-20;134
10991;9260;1009;2018-06-04;129
10992;9258;1070;2018-01-17;67
10993;9250;1022;2017-10-31;46
10994;9251;1075;2017-12-11;131
10995;9256;1081;2018-06-08;117
10996;9256;1012;2018-05-10;151
10997;9251;1071;2018-07-24;87
10998;9257;1012;2018-02-05;77
10999;9253;1031;2018-02-27;60
11000;9255;1050;2017-12-28;79
